epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,35.8215,1.25733,4.78243,1.56735,0,0,0,0,1.14476,5.28566,1.59025,3.57e-05,3.57e-05,3.57e-05
